Date;EURUSD=X;EURGBP=X;GBPUSD=X;GBPEUR=X;GBP=X;EUR=X
2022-09-06;0.9952229857444764;0.8603000044822693;1.156644344329834;1.1619999408721924;0.8645700216293335;1.0047999620437622
2022-09-07;0.98979514837265;0.859749972820282;1.151185154914856;1.162919998168945;0.8686699867248535;1.0103100538253784
2022-09-08;0.9995701909065248;0.8675900101661682;1.1519808769226074;1.152340054512024;0.8680700063705444;1.0004299879074097
2022-09-09;1.0012015104293823;0.8689000010490417;1.1521600484848022;1.1505000591278076;0.8679350018501282;0.9987999796867372
2022-09-12;1.0071406364440918;0.8667100071907043;1.16193950176239;1.1535799503326416;0.8606299757957458;0.9929100275039672
2022-09-13;1.0129557847976685;0.8662599921226501;1.1689754724502563;1.1539100408554075;0.8554499745368958;0.987209975719452
2022-09-14;0.9982032775878906;0.8670899868011475;1.1506155729293823;1.1527899503707886;0.8690999746322632;1.0017999410629272
2022-09-15;0.9984025359153748;0.8645899891853333;1.1544944047927856;1.1563700437545776;0.8661800026893616;1.0016000270843506
2022-09-16;0.9988313317298888;0.8721299767494202;1.1452654600143433;1.1464300155639648;0.8731600046157837;1.001170039176941
2022-09-19;1.002234935760498;0.8765599727630615;1.1433144807815552;1.1406300067901611;0.8746500015258789;0.9977700114250184
2022-09-20;1.0029587745666504;0.8763499855995178;1.1443217992782593;1.1408300399780271;0.8738800287246704;0.9970499873161316
2022-09-21;0.997078537940979;0.876010000705719;1.138057827949524;1.1412700414657593;0.8786900043487549;1.0029300451278689
2022-09-22;0.983071506023407;0.8732799887657166;1.1255937814712524;1.1448400020599363;0.8884199857711792;1.0172200202941897
2022-09-23;0.9841550588607788;0.8733999729156494;1.126417875289917;1.144700050354004;0.8877699971199036;1.01610004901886
2022-09-26;0.968992292881012;0.8970999717712402;1.0797386169433594;1.114429950714111;0.9261500239372252;1.031999945640564
2022-09-27;0.9623712301254272;0.8932099938392639;1.077284336090088;1.1191999912261963;0.9282600283622742;1.0391000509262085
2022-09-28;0.959619164466858;0.8944799900054932;1.072754144668579;1.1176300048828125;0.9321799874305724;1.042080044746399
2022-09-29;0.9708172082901;0.8958500027656555;1.0835996866226196;1.1159100532531738;0.9228500127792358;1.030060052871704
2022-09-30;0.9829555749893188;0.880020022392273;1.1169440746307373;1.1360700130462646;0.8952999711036682;1.0173399448394775
2022-10-03;0.9792688488960266;0.8789499998092651;1.114057183265686;1.1373399496078491;0.8976200222969055;1.0211700201034546
2022-10-04;0.983206868171692;0.8673999905586243;1.1334141492843628;1.152609944343567;0.8822900056838989;1.0170799493789673
2022-10-05;0.998432457447052;0.8718299865722656;1.1451343297958374;1.146780014038086;0.8732600212097168;1.0015699863433838
2022-10-06;0.9910998940467834;0.8725200295448303;1.13553786277771;1.1455600261688232;0.8806399703025818;1.0089800357818604
2022-10-07;0.9789045453071594;0.8769199848175049;1.1162084341049194;1.1400799751281738;0.8958899974822998;1.0215500593185425
2022-10-10;0.9735012650489808;0.9789999723434448;1.1072726249694824;1.1372400522232056;0.90311998128891;1.0272200107574463
2022-10-11;0.9710057377815248;0.876579999923706;1.107640504837036;1.140529990196228;0.9028199911117554;1.029860019683838
2022-10-12;0.9700167775154114;0.8843600153923035;1.0967799425125122;1.1304999589920044;0.9117599725723268;1.0309100151062012
2022-10-13;0.9707984328269958;0.8741000294685364;1.11055588722229;1.1437699794769287;0.9004499912261963;1.030079960823059
2022-10-14;0.975134015083313;0.8642699718475342;1.1303905248641968;1.156790018081665;0.8846499919891357;1.0255000591278076
2022-10-17;0.973937451839447;0.8662999868392944;1.124416708946228;1.1543200016021729;0.8893499970436096;1.0267599821090698
2022-10-18;0.9846396446228028;0.8669999837875366;1.1353960037231443;1.1532000303268433;0.8807500004768372;1.0155999660491943
2022-10-19;0.9863878488540648;0.86940997838974;1.134429931640625;1.1499099731445312;0.8815000057220459;1.013800024986267
2022-10-20;0.9766482710838318;0.8710899949073792;1.1211013793945312;1.147729992866516;0.891979992389679;1.0239100456237793
2022-10-21;0.9778899550437928;0.8711400032043457;1.1221455335617063;1.147379994392395;0.8911499977111816;1.0226099491119385
2022-10-24;0.9860085844993592;0.8690299987792969;1.1344685554504397;1.1504100561141968;0.8814700245857239;1.0141899585723877
2022-10-25;0.9886503219604492;0.8740900158882141;1.1307740211486816;1.1436200141906738;0.8843500018119812;1.0114799737930298
2022-10-26;0.9963731169700624;0.8691999912261963;1.146223783493042;1.1502799987792969;0.8724300265312195;1.003640055656433
2022-10-27;1.009193778038025;0.8670799732208252;1.1638191938400269;1.1530799865722656;0.8592399954795837;0.9908900260925292
2022-10-28;0.9967803955078124;0.86176997423172;1.1566041707992554;1.1601799726486206;0.8646000027656555;1.0032299757003784
2022-10-31;0.9955002665519714;0.858430027961731;1.159595012664795;1.164639949798584;0.8623700141906738;1.004520058631897
2022-11-01;0.9886307716369628;0.8621000051498413;1.146815299987793;1.159909963607788;0.8719800114631653;1.0115000009536743
